group,variable,r2_mean,r2_std,indices
ACS,overcrowded_owner_1_5_to_2_per_room_pct,-0.020283059347924202,0.02172627239800711,ADI
ACS,occ_female_sales_office_pct,-0.021269037333087715,0.02754255531242738,ADI
ACS,educ_nursery_pct,-0.028199703593150584,0.015436570837529735,"ADI, SDI"
ACS,lep_asian_pac_foreign_not_at_all_pct,-0.028279629658036053,0.028073124139309114,SVI
ACS,educ_grade2_pct,-0.039815560098299875,0.06723884139889691,"ADI, SDI"
ACS,lep_other_foreign_not_well_pct,-0.04414991193848792,0.038099447736375754,SVI
PLACES,DEPRESSION,-0.0466846716635438,0.2423225933185649,""
ACS,lep_other_native_not_well_pct,-0.04965278458545745,0.032294797744231246,SVI
ACS,lep_indo_euro_native_not_well_pct,-0.04975127604175551,0.040706124926194576,SVI
ACS,educ_grade1_pct,-0.05545258636009729,0.07951302180991286,"ADI, SDI"
ACS,educ_kindergarten_pct,-0.058646966615063786,0.06534771228881378,"ADI, SDI"
ACS,lep_spanish_native_not_at_all_pct,-0.07356167273327593,0.09546069532822946,SVI
ACS,lep_other_foreign_not_at_all_pct,-0.08836543304309993,0.10657699840940064,SVI
ACS,lep_indo_euro_native_not_at_all_pct,-0.11265515441019058,0.10905280206000922,SVI
ACS,lep_spanish_foreign_not_well_pct,-0.12471208003748976,0.09009084767349756,SVI
ACS,lep_spanish_foreign_not_at_all_pct,-0.24914086106000372,0.15938259477774944,SVI
ACS,lep_indo_euro_foreign_not_at_all_pct,-0.25380697102513683,0.2544496801176759,SVI
ACS,lep_indo_euro_foreign_not_well_pct,-0.28008749178492376,0.31977229878594315,SVI
ACS,lep_other_native_not_at_all_pct,-0.4107873170787569,0.6298401475106528,SVI
